run,phase,preset,probe,mask,seed_key,passes,width,height,warmup_passes,measured_passes,native_render_seconds,ms_per_pass,estimated_total_render_ms,launch_seconds_diagnostic_only,display_gpu,binary_sha256,config_sha256,film_sha256
probe2-sphere-s1,measurement,82,2,128,1000003,1024,160,100,8,1016,0.42122970000000004,0.41459616141732286,424.5464692913386,0.9268824000027962,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,85442aedd63b35a293ff93271ce189ab4566f530f0379cd4edb511b3139c5f94,ccc1c73c678138d2e4801e1a3c43c499363464dde906de2c4fcc30479601205c
probe2-sphere-s2,measurement,82,2,128,2000006,1024,160,100,8,1016,0.4326195000000004,0.4258065944881893,436.02595275590585,0.9504584999958752,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,df38e6e7d1b160b3c6c45b2275adf388160d992a59b6a09f6b1620edade905e5,02006af449bf1a1cd86f7e5e91c8335d26e2fc091b2bc0645a1f069a9e59c1ca
probe2-sphere-s3,measurement,82,2,128,3000009,1024,160,100,8,1016,0.4566880999999999,0.4494961614173227,460.2840692913384,0.9674031999893486,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ea9a7f547e1fd43e097bd6015879836090837a50a59f9401ca89e2a25fe87281,de02ba474b73344072d9b91918d23d89fce24823017bac3e4b042dace811267c
probe2-sphere-s4,measurement,82,2,128,4000012,1024,160,100,8,1016,0.4424822000000004,0.43551397637795314,445.966311811024,0.950227499997709,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,bcd1f914a136cef812acb7ac20cd7d6b0c48ff913a3744a4b043d32b8172201b,b3dc58b8c7ba63eaee2d4148230da6d74152055ae5be60995e253548f9917a24
probe2-sphere-s5,measurement,82,2,128,5000015,1024,160,100,8,1016,0.4189121000000001,0.4123150590551182,422.21062047244106,0.9233190000086324,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c807d381a2c664337a8a27ddd967797255cdf871e86916c6ab653f85bfc08a1b,dbe6ce84e53f0186e1c28927f1254e649bdc9adbf00d021940d889381cd7c615
probe2-spins-s0,measurement,82,2,896,0,1024,160,100,8,1016,1.0200468000000011,1.0039830708661428,1028.0786645669302,1.5409338000026764,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4c9e1f84fbf910bf40afb0d7fe144254d2811553764fbe47e0465372992a267a,1aa25c43699de03993921f494296e4e555e92a8306aa9098c50ba9fe341169a9
probe2-spins-s1,measurement,82,2,896,1000003,1024,160,100,8,1016,0.9470494000000002,0.9321352362204726,954.5064818897639,1.469503000000259,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cc0e610b8ed15bf939ae8d3c9266c2887e8d927ae5ca22db4c7006a6b404442c,48e55eef76fa88cd90cf4f97af1a2ce61fb21f514bbbb613dfb4ea7ded70a165
probe2-spins-s2,measurement,82,2,896,2000006,1024,160,100,8,1016,1.0504048999999993,1.0338630905511805,1058.6758047244089,1.5508722999948077,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ef9a51251e887d6601ce9239275deacb3093ca326b614ece7e3c1adb9b29fe9e,5cb6519aa8312bcb7e0150acf2d85fb3c0238cc286b0721bff2ef4d5bf5f1b29
probe2-spins-s3,measurement,82,2,896,3000009,1024,160,100,8,1016,1.0182031000000005,1.0021684055118116,1026.220447244095,1.5914858000032837,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f70c0f71d96e3cf8947a4859ad3d83fe40f70065ebe2282ee372a9395e9b25c0,85beb5008a649f8c567759a27612e4c5e0f173a338cc4f19201a451e2b609702
probe2-spins-s4,measurement,82,2,896,4000012,1024,160,100,8,1016,1.0496400000000006,1.033110236220473,1057.9048818897643,1.571368100005202,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,98c72031fbeb523137dee49420a7fc04bd557a1a816e49e8dcbcc41c280036d5,c9f6db0bd943583f536a3c69ce6d04cd990628c9f8077f6a874fcce6b36cd1b4
probe2-spins-s5,measurement,82,2,896,5000015,1024,160,100,8,1016,1.018327499999998,1.002290846456691,1026.3458267716517,1.5313354000099935,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fbb06a7e107f473ed4c7fc6e06ff2d338263b426d454d635f62e2bd77d3df92f,728ac3bb6c75bcc521d07e243e29fed1a76fcf52a4ba910f6cd52e503c9b8392
probe2-ut-s0,measurement,82,2,1024,0,1024,160,100,8,1016,0.3915399000000005,0.38537391732283516,394.6228913385832,0.9211608999903547,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b93b542a3d13f72b5dc694a02e32c6115c1513ee6bf6166b3ba7d0326fcbe2c2,86c885e6fd3a881d508a6908fff89895a328f9dfe66dd3c28285c2f2779953db
probe2-ut-s1,measurement,82,2,1024,1000003,1024,160,100,8,1016,0.37538440000000006,0.3694728346456694,378.34018267716544,0.8787319999973988,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a21a321e49da9fd285f7d2a4d6f491ca3f39e3c01cff35d5f2613b7a4048aa83,e7138f6dd7548a704926b0fc3a2c05af4cb5c26891f87409fe1ce6121e0bf077
probe2-ut-s2,measurement,82,2,1024,2000006,1024,160,100,8,1016,0.38124060000000054,0.37523681102362255,384.2424944881895,0.9009956000081729,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e32f2c80122bad49501ec1225cc298d6ab3c858740a833fc6642ec451c4516c6,122313b4dd4edb9f3639a838918fd0280ab5f30065cef72405e3f55a02285290
probe2-ut-s3,measurement,82,2,1024,3000009,1024,160,100,8,1016,0.3851914,0.37912539370078746,388.22440314960636,0.8724482999969041,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7e83a298a049516896be38b8b2ce3577fd1d1a991aa3cd5beeb4de482c1e64c2,85ec055cd4e8dcab8e877f9997e1ca1d3e5b200965e74e39aafd4e183d5f85ae
probe2-ut-s4,measurement,82,2,1024,4000012,1024,160,100,8,1016,0.37637639999999994,0.3704492125984251,379.3399937007873,0.8879057000012835,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c79b791428ac3e1fb6b72c1d7ba9616130273abcabdbf6d54c0f4a5c3e38d2f8,e4b512c66bb9bf58623c652afe3d2ba105ae887180f2c85e8362769cd4a0b871
probe2-ut-s5,measurement,82,2,1024,5000015,1024,160,100,8,1016,0.36655620000000033,0.36078366141732315,369.4424692913389,0.8605654999992112,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8be358411265b64c1542ec21b007d649482614a51304bdb4d370220e424d92ef,28495844183c051ba12e757a402fe35571484fac426e7faf85773850990428f4
probe2-uv-s0,measurement,82,2,8,0,1024,160,100,8,1016,0.3366847,0.3313825787401575,339.33576062992125,0.8317643000045791,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,46f1dc40c67da2d695bc2156d164a402a98dc78d605759c5da6790cca163e732,f3bc84afb62aa341560733f36277f72cacb53fe00020aa4e50c370f326ad1cb2
probe2-uv-s1,measurement,82,2,8,1000003,1024,160,100,8,1016,0.3648515000000003,0.35910580708661444,367.7243464566932,0.8627858999971068,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0fa6bf1caaf7fd4a9bca0bd3f1b67929f5c3574adcdf0bb6977fbe421e485521,3ecb5af897c705b7a0841da994259f1177876d7df519a1ae2723efbf8edf9985
probe2-uv-s2,measurement,82,2,8,2000006,1024,160,100,8,1016,0.34130950000000015,0.3359345472440946,343.9969763779529,0.8287559000018518,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,6e9cd426d3bbca422ee31b27448bb095199c12c2b6b8b9eda1273573729dcddf,0f53d15ca9b3870db3860a25846a431f94d428be7bb7d95bc3992f303ec85043
probe2-uv-s3,measurement,82,2,8,3000009,1024,160,100,8,1016,0.38021390000000077,0.3742262795275598,383.20771023622126,0.9473244999971939,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,dea8758dd945bd5e062427f954982680c7032d44124af176b7f0970200d2c9a6,12a3cbed424b986c90f5ced1d628468a21af0ae2a6ad05c21838a0aecb43817d
probe2-uv-s4,measurement,82,2,8,4000012,1024,160,100,8,1016,0.3842268000000001,0.3781759842519686,387.2522078740158,0.8960794000013266,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b5e34e69e9a808a4eb57eb5fde4cbb14da17bfa9f6d8bf9d3e05e22fdc12bcfa,a920fb51c566d44fc55c744e4713f804ca77789cac1fedef2fd96d27134cab84
probe2-uv-s5,measurement,82,2,8,5000015,1024,160,100,8,1016,0.4080431,0.4016172244094488,411.2560377952756,0.9198921000061091,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,994073aebd7c3768c016c89453d73702131a9487f94efeeed86cd0f897e4e4b6,3ae0281904a1f85a78f13fa4713f056facfab7ad9b69a12e951be4b692716c6a
probe2-uv-sphere-s0,measurement,82,2,136,0,1024,160,100,8,1016,0.5888992000000004,0.5796251968503942,593.5362015748036,1.0832586000033189,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e2f7394a5288bf29ab9bf2d785e480bacf78f4ed4bd7ad53d8c4d6280b8fc666,0220f72bf6a4d32e3ba8972b9dc10b9a6dac13bfba7462d3865a9ca8ff890e47
probe2-uv-sphere-s1,measurement,82,2,136,1000003,1024,160,100,8,1016,0.6667741999999991,0.6562738188976368,672.0243905511801,1.1882881999918027,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e1f74fb8ad929bac8d7e71d8edab68c30fddc50731e54b8ebf2c18d673af8efb,81cf9d808eba2ef393dc4e38e326a3ac764ef5c6113a4f87d2540abd83c70da8
probe2-uv-sphere-s2,measurement,82,2,136,2000006,1024,160,100,8,1016,0.5965629000000007,0.5871682086614181,601.2602456692921,1.1265725000121165,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,512ab8eaca1a408198f92c385d82c00d805fbaaf1e49c8c3ad7575bac5d28c0a,9861c855faf69751e6342684e5bab0e6fbc37dc6a9bbbe2d7575e719df50d5b5
probe2-uv-sphere-s3,measurement,82,2,136,3000009,1024,160,100,8,1016,0.6282883,0.6183939960629922,633.235451968504,1.19017289999465,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,155e6aad101a8fce16d9c6d2219f6b790af65766a0dc175f995bbf2bca0ae2a9,2628e7433f99cf1b986800820c188361fbce9eca04214319a1e353796107abab
probe2-uv-sphere-s4,measurement,82,2,136,4000012,1024,160,100,8,1016,0.6213798999999995,0.6115943897637791,626.2726551181098,1.1613524000131292,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ab640100ab75b065c7aebc0c768a16edb089e5548beecb86f82710ed230bd3f2,97ac005f819300f2c71e80762f02ff86ae2d07d58ca2dfc1b786b8ef06e8fecd
probe2-uv-sphere-s5,measurement,82,2,136,5000015,1024,160,100,8,1016,0.6006632,0.591203937007874,605.392831496063,1.0931062000017846,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7f0ea271f7c39fa696b130556e76ed8a858a17260fa95bc52f72797fa1d64100,94fe659de0154fd1873f93f2f561d2604317ff4eba44ed4e250feb4d7eb5288a
probe2-vt-s0,measurement,82,2,2048,0,1024,160,100,8,1016,0.40957220000000005,0.40312224409448827,412.797177952756,0.8988755000027595,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d73cd7c35122a67d69aadeaaac6648806fe6115077bbf405d8214bec2fb18cd8,69ff301b13754fe0c100b4e4670a8498696245c5b9975fad6e773aaade8486c7
probe2-vt-s1,measurement,82,2,2048,1000003,1024,160,100,8,1016,0.4156991000000003,0.40915265748031526,418.97232125984283,0.9481491000042297,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0a0f1002593ece4dfc2550a64acdd84579cd4bccf445b65e33efb804dcee6736,0bb73fe64e25bc51fde64d319f9078df41d943ecd5b6485cb81464969174c1fd
probe2-vt-s2,measurement,82,2,2048,2000006,1024,160,100,8,1016,0.41178950000000114,0.40530462598425304,415.0319370078751,0.9273029999894788,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,38cc2fa99043e366095b0de0b35f232f2f97362df8625730288da853abf3933e,4607c1052072738631e9f13c5dcad2ddafacb8c3f7c3164781c6e43e10645b74
probe2-vt-s3,measurement,82,2,2048,3000009,1024,160,100,8,1016,0.3711222999999998,0.3652778543307084,374.0445228346454,0.9007199000043329,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,761f4356c1fe4d9021dbadaef7436b043beed7c2066f974a0f2ebadc04921b4a,409be2f22fb983490d2d8a9abab7cca5b8eefc30cc8517c8890100fdfb92120e
probe2-vt-s4,measurement,82,2,2048,4000012,1024,160,100,8,1016,0.4234445000000002,0.4167760826771656,426.77870866141757,0.92543360000127,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,745b714f86a2449860bfd79144db7871070be28835c09f7e8c58e31ff20e8e6e,aacb224c033868755a073a3eee722b4e7a3e7319044c7d23db07323eb95e9395
probe2-vt-s5,measurement,82,2,2048,5000015,1024,160,100,8,1016,0.40013609999999955,0.39383474409448777,403.2867779527555,0.9416548000008333,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,9edf9504254e7371072341ac8ff2c27a2c58af681c8a2095402f36fd79a3df15,efcae75815b5c7a27294c4796bd568889df1a70d0314b64ab359c228851b51d9
probe3-planes-s0,measurement,82,3,3080,0,1024,160,100,8,1016,0.4913179000000005,0.48358061023622095,495.18654488189026,1.0212726999889128,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,6e9bbfc1a49a95a0bbfd18ca0babc7580847b30e653f40c35e09a57634eed353,87c6acd7595ae1432573783904d6b7d01fd656298bfbac7230bf889dfb1fb153
probe3-planes-s1,measurement,82,3,3080,1000003,1024,160,100,8,1016,0.4941745000000003,0.4863922244094491,498.0656377952759,0.9852495999948587,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4bbd8c419d61b958437e6cdaaf2cf9d281ef83779a03b6504785ea58c93e8dd5,2613a455d05b332f017141fab9c5503225e171c12e024fd614d0300ac8b4b481
probe3-planes-s2,measurement,82,3,3080,2000006,1024,160,100,8,1016,0.4920220000000002,0.4842736220472443,495.89618897637814,1.0396636999939801,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,541de6c17002f115fb4f255bdd897a7a81da82821e3e8521e2c3c771628f5d4f,76425fbffdc8d76c95c0ec79548888e5ecb46aeeaf06830136d573b67883d8f8
probe3-planes-s3,measurement,82,3,3080,3000009,1024,160,100,8,1016,0.4944877999999994,0.48670059055118053,498.38140472440887,0.9814362000033725,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8a0d0ba20cbbb423d6c5df17251513f39ffdca7b7f587903631de4494ec66bb5,0889157c0c4ca686aa7b5a7edd17ef9a30648d5146a5edf3bdf938f0d2806f0c
probe3-planes-s4,measurement,82,3,3080,4000012,1024,160,100,8,1016,0.4803309999999999,0.4727667322834645,484.11313385826764,0.9889788000000408,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,bc78680a5c9502be8e432b7b65d5cb3129d6ed9be49270a4b2f1297039518c20,e7176fbe00b111fbc2a92438049bcf2885e00fd88fffa30d3adbf800402f2441
probe3-planes-s5,measurement,82,3,3080,5000015,1024,160,100,8,1016,0.4823875000000002,0.4747908464566931,486.18582677165375,0.99085180000111,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ca4a96a1e38352f9617842b03e3e212df1321d3fc5c169feda12785e5af0b01c,bb57efe6737a21d118de0f6bca9047658bd66d3a78c2a97bcac5970d405a830e
probe3-six-s0,measurement,82,3,3976,0,1024,160,100,8,1016,1.2435707999999988,1.2239870078740145,1253.3626960629908,1.7867178000014974,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,384837c87ab832b7f56bc678d511ff92f5e6942ee752e32cce4b165fa36b9d62,883205867b02a637376d1d941750c716016b9817bea573d2efb58f6a4d928a09
probe3-six-s1,measurement,82,3,3976,1000003,1024,160,100,8,1016,1.3356975999999992,1.3146629921259834,1346.214903937007,1.8458574999967823,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a2fa7e3cf81710778f37bb4271969443fda83fdd49502611c48060c7836f624b,f0c10203fe74ed5da3badcbcc255ff287aef6bd322752dceadfc1f7b636039b7
probe3-six-s2,measurement,82,3,3976,2000006,1024,160,100,8,1016,1.2958878999999996,1.2754802165354329,1306.0917417322833,1.816343099999358,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e1a2259ca51dbac9234bfa9284dae65f8d0c4db331ed4aafc372ce5511600a50,eff815e16e8de56b528dbf7e1872848431a53f00c54bfbae132f19e89644e192
probe3-six-s3,measurement,82,3,3976,3000009,1024,160,100,8,1016,1.295922899999999,1.2755146653543297,1306.1270173228336,1.8300484999926994,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cdebf6f78b594a0f142379bfd2283ef18a8dcc2ea7230aaec57abe2fb396fba1,fe6fa17f3291990290c70357f8034b22ffe1eab5e6abe9c5d25940abd98c3a8a
probe3-six-s4,measurement,82,3,3976,4000012,1024,160,100,8,1016,1.262098699999999,1.242223129921259,1272.0364850393692,1.8188513000059174,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4a598bb51f524656dc7d0d8506190ecc3bd61a2a8837ac63d7f9bc926c6644e4,7e48e6902323b7a47b65de7a54330063fcf87faedad9220a8cc665f53dba8f10
probe3-six-s5,measurement,82,3,3976,5000015,1024,160,100,8,1016,1.370823999999999,1.34923622047244,1381.6178897637785,1.906518199990387,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e6f71d76cb938e2a70c9e8d8519b3d0bb077c8bd45f47a5eb38cb3c3be432a8e,8d3f412bc032425c71ba91a02590530430eb21895701f69cef03155f2624e44b
probe3-sphere-s0,measurement,82,3,128,0,1024,160,100,8,1016,0.3908395999999999,0.3846846456692912,393.9170771653542,0.934838100001798,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,750e3cfa62c4b2514e410e0b78bbd9a69910f1960d3833104d59efb3e5a0e8d9,01d3ea205244c8ae3c0f7553cbbfdfa22fe88c604e36c886bb9e93a138932019
probe3-sphere-s1,measurement,82,3,128,1000003,1024,160,100,8,1016,0.3727137999999998,0.3668442913385825,375.64855433070846,0.8533120999927633,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,5f2666fcbc6713d4c9faa503fa7f9259b2691054fba90e7c8545ab928a90641d,7ad952838a6f59ea8dddbc40c68c6dfce52cea48e10303ed4bcda83edcb609b2
probe3-sphere-s2,measurement,82,3,128,2000006,1024,160,100,8,1016,0.3968787999999998,0.3906287401574801,400.00382992125964,0.88391020000563,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,6fd20d67df9ef8944483960b483fe68b6fe38bc70f95e29ffbc03f779cc119cc,e394abf2f719a94ff7aec7dcbf202eaa39bfd3f0d6d9cf5e39934397819759a6
probe3-sphere-s3,measurement,82,3,128,3000009,1024,160,100,8,1016,0.3894920999999994,0.38335836614173174,392.5589669291333,0.9129491999919992,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8dc3665f41b70f31547cd66425dd3d4815ca73d77a3c7b03a833848e41d731e6,611523a6823d3c680e5ee8c26cb1e09db6b799fcd6c1172a69c26ff00dd80baa
probe3-sphere-s4,measurement,82,3,128,4000012,1024,160,100,8,1016,0.38597679999999956,0.37989842519684996,389.01598740157436,0.9262981000065338,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c178db2de4aa3338008ee90fcdef697730df61127e4ecf75565ac4d90c8c8efd,ff607074483d0aae24c35f529bc42afcae2ddd53fb9cc64428016d26cdc742d3
probe3-sphere-s5,measurement,82,3,128,5000015,1024,160,100,8,1016,0.37470349999999975,0.3688026574803147,377.65392125984226,0.9149081999930786,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b189a6f3c231df72781fac0de73ec5b411769ebcec374ec14e87e7e447b73a8a,061091e994b145a9b0563746eb0b39b945a9cf247fbc72c3ca17c6c0c396a128
probe3-spins-s0,measurement,82,3,896,0,1024,160,100,8,1016,1.004936199999999,0.9891104330708652,1012.849083464566,1.5706452000013087,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,58ea020fb6b6ecd52a4417429a7fb1afba7c5d976d5ed2175d8a994c8f4ddb6d,6c97bc94ec105f23c0945d14ebf47d22b6d497d620936b4853aa098b672f83db
probe3-spins-s1,measurement,82,3,896,1000003,1024,160,100,8,1016,0.8969714000000023,0.8828458661417345,904.0341669291362,1.4080233999993652,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,88da3d1ef630b7f4fa7919c19c350b8dd7c416f8b81f83a59e765fe198c2ee0b,94a47cb30a440e8a5edcc1dee02166b3e721ee7a85c5c1bb26694f0faba9ad63
probe3-spins-s2,measurement,82,3,896,2000006,1024,160,100,8,1016,0.9070077000000002,0.8927241141732286,914.1494929133861,1.3877140999975381,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,9c7bc889e1f112c2d012cee633e4a0f1e08e4c224d5a88a61967129ba6950a23,799dd7115fc923a8cd65b106b96a07a546c07fc2982e658abdf98a5a90fa67be
probe3-spins-s3,measurement,82,3,896,3000009,1024,160,100,8,1016,0.9541403999999991,0.939114566929133,961.6533165354322,1.4968096000084188,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,4eb9a6129d29c5a82130d6a2f9d143a1891d9b98ed26e594bef3eca27e508d27,d2a83eab3ede72a2545eb5a77a20a46b44c0476903fd2bef0e2ada1f5c8fe2f7
probe3-spins-s4,measurement,82,3,896,4000012,1024,160,100,8,1016,0.8808703000000007,0.8669983267716541,887.8062866141738,1.3966796000022441,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ceed8d9cfa2d6434dfd82f2b150b3e5443ef452f1b2ed64e1ed36118278daf49,81d8c11e3dd1be502d7a77228b9d17736a5795aae203fed4f446e23195832bcb
probe3-spins-s5,measurement,82,3,896,5000015,1024,160,100,8,1016,0.8990174999999992,0.8848597440944874,906.0963779527551,1.4091958999924827,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8d2d45f349795aeb02dab8d81f5116c675bfeb1bb7e565dae38de161f00b6e7b,cb8fd6e3df30a6decb6ff7f1affe003a74d1a7bb131c39c45d3f1ea752c30e98
